customer_id,churn_probability,risk_level,tenure_months,support_tickets_90d,late_payments_6m,usage_drop_30d,nps_score,contract,payment_method,top_drivers
C002267,0.2979,low,44,1,0,-0.046,29,one_year,credit_card,total_charges(+300.79); support_tickets_90d(+0.36); has_premium(+0.00)
C002268,0.8867,high,8,2,2,0.36,63,one_year,boleto,total_charges(+64.94); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C002269,0.7972,high,59,1,1,-0.025,-70,one_year,pix,total_charges(+859.26); nps_score(+35.62); support_tickets_90d(+0.36)
C002270,0.5648,medium,20,1,0,-0.007,98,month_to_month,credit_card,total_charges(+235.75); support_tickets_90d(+0.36); has_premium(+0.00)
C002271,0.7817,high,20,1,1,0.064,-10,one_year,credit_card,total_charges(+168.61); nps_score(+5.09); support_tickets_90d(+0.36)
C002272,0.9006,high,18,0,0,0.018,-11,month_to_month,boleto,total_charges(+189.35); nps_score(+5.60); usage_drop_30d(+0.00)
C002273,0.6964,medium,28,0,2,-0.119,1,one_year,boleto,total_charges(+280.40); late_payments_6m(+0.55)
C002274,0.9136,high,11,3,0,0.047,54,month_to_month,boleto,total_charges(+24.90); support_tickets_90d(+1.09); usage_drop_30d(+0.01)
C002275,0.1951,low,26,0,0,-0.215,95,two_year,credit_card,total_charges(+172.87); has_premium(+0.00)
C002276,0.8892,high,13,3,0,0.116,77,month_to_month,boleto,total_charges(+113.09); support_tickets_90d(+1.09); usage_drop_30d(+0.02)
C002277,0.9159,high,4,1,1,0.09,3,month_to_month,credit_card,total_charges(+37.33); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002278,0.8628,high,23,1,0,0.181,-43,month_to_month,credit_card,total_charges(+234.26); nps_score(+21.88); support_tickets_90d(+0.36)
C002279,0.7046,medium,41,1,1,-0.039,5,month_to_month,pix,total_charges(+523.90); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002280,0.7409,medium,46,3,0,0.183,-2,two_year,credit_card,total_charges(+393.12); support_tickets_90d(+1.09); nps_score(+1.02)
C002281,0.8049,high,22,2,1,0.128,-38,one_year,credit_card,total_charges(+144.53); nps_score(+19.33); support_tickets_90d(+0.72)
C002282,0.5405,medium,20,1,0,0.073,40,two_year,credit_card,total_charges(+204.97); support_tickets_90d(+0.36); usage_drop_30d(+0.01)
C002283,0.4142,low,48,1,0,0.406,20,two_year,credit_card,total_charges(+420.31); support_tickets_90d(+0.36); usage_drop_30d(+0.08)
C002284,0.6802,medium,41,1,0,0.135,38,month_to_month,pix,total_charges(+367.95); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C002285,0.4685,low,50,2,2,-0.033,46,one_year,credit_card,total_charges(+432.94); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C002286,0.4691,low,55,1,0,0.327,44,two_year,credit_card,total_charges(+893.37); support_tickets_90d(+0.36); usage_drop_30d(+0.06)
C002287,0.5356,medium,50,1,0,0.142,18,month_to_month,pix,total_charges(+137.05); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C002288,0.5815,medium,57,1,2,0.37,77,month_to_month,credit_card,total_charges(+475.84); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002289,0.714,medium,25,0,0,-0.284,3,month_to_month,credit_card,total_charges(+231.68)
C002290,0.796,high,24,1,2,-0.004,-2,one_year,credit_card,total_charges(+184.24); nps_score(+1.02); late_payments_6m(+0.55)
C002291,0.5684,medium,20,2,0,-0.004,12,one_year,credit_card,total_charges(+243.19); support_tickets_90d(+0.72)
C002292,0.7136,medium,15,1,0,-0.29,39,month_to_month,credit_card,total_charges(+177.92); support_tickets_90d(+0.36)
C002293,0.5153,medium,45,1,1,0.08,44,one_year,boleto,total_charges(+426.83); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002294,0.6167,medium,43,2,0,-0.017,8,one_year,credit_card,total_charges(+382.62); support_tickets_90d(+0.72)
C002295,0.8421,high,49,1,1,-0.31,9,month_to_month,boleto,total_charges(+455.53); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002296,0.2876,low,11,1,0,-0.088,66,one_year,pix,total_charges(+96.20); support_tickets_90d(+0.36)
C002297,0.7002,medium,30,0,0,0.3,-26,two_year,credit_card,total_charges(+279.89); nps_score(+13.23); usage_drop_30d(+0.06)
C002298,0.632,medium,14,1,0,0.214,100,month_to_month,credit_card,total_charges(+117.37); support_tickets_90d(+0.36); usage_drop_30d(+0.04)
C002299,0.7029,medium,54,1,0,-0.078,9,month_to_month,credit_card,total_charges(+560.25); support_tickets_90d(+0.36)
C002300,0.4814,low,17,0,1,-0.083,13,one_year,credit_card,total_charges(+193.89); late_payments_6m(+0.27); has_premium(+0.00)
C002301,0.9103,high,9,1,2,0.205,33,month_to_month,credit_card,total_charges(+48.75); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002302,0.6911,medium,35,2,0,-0.304,39,month_to_month,credit_card,total_charges(+222.18); support_tickets_90d(+0.72); has_premium(+0.00)
C002303,0.5492,medium,53,3,0,0.157,-3,two_year,credit_card,total_charges(+226.17); nps_score(+1.53); support_tickets_90d(+1.09)
C002304,0.7994,high,55,2,2,-0.28,32,month_to_month,credit_card,total_charges(+667.98); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C002305,0.9255,high,6,0,1,0.346,-13,month_to_month,credit_card,total_charges(+68.36); nps_score(+6.61); late_payments_6m(+0.27)
C002306,0.7623,high,20,0,0,0.169,-1,two_year,boleto,total_charges(+224.53); nps_score(+0.51); usage_drop_30d(+0.03)
C002307,0.8918,high,10,4,0,-0.282,-36,one_year,credit_card,total_charges(+54.78); nps_score(+18.32); support_tickets_90d(+1.45)
C002308,0.889,high,19,1,2,-0.018,25,month_to_month,boleto,total_charges(+278.77); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002309,0.7323,medium,33,0,0,0.107,14,month_to_month,boleto,total_charges(+261.11); usage_drop_30d(+0.02)
C002310,0.7699,high,17,0,0,-0.308,-50,month_to_month,credit_card,total_charges(+167.32); nps_score(+25.44)
C002311,0.8894,high,5,1,0,0.042,-4,month_to_month,boleto,total_charges(+68.18); nps_score(+2.04); support_tickets_90d(+0.36)
C002312,0.5741,medium,31,1,0,0.137,19,two_year,credit_card,total_charges(+211.56); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C002313,0.8373,high,4,1,2,-0.322,50,month_to_month,boleto,total_charges(+33.74); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002314,0.9157,high,14,0,1,0.184,-25,month_to_month,credit_card,total_charges(+145.60); nps_score(+12.72); late_payments_6m(+0.27)
C002315,0.7423,medium,1,1,2,0.028,9,one_year,credit_card,total_charges(+4.84); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002316,0.8625,high,6,3,1,0.215,-19,two_year,credit_card,total_charges(+61.86); nps_score(+9.67); support_tickets_90d(+1.09)
C002317,0.6565,medium,27,0,1,0.008,45,one_year,boleto,total_charges(+393.87); late_payments_6m(+0.27); has_premium(+0.00)
C002318,0.8048,high,52,2,0,-0.14,-3,month_to_month,boleto,total_charges(+690.15); nps_score(+1.53); support_tickets_90d(+0.72)
C002319,0.6244,medium,47,0,1,-0.158,38,month_to_month,credit_card,total_charges(+495.42); late_payments_6m(+0.27)
C002320,0.6303,medium,6,2,0,-0.006,7,two_year,credit_card,total_charges(+37.94); support_tickets_90d(+0.72); has_premium(+0.00)
C002321,0.9107,high,3,2,1,0.016,-40,one_year,credit_card,total_charges(+27.26); nps_score(+20.35); support_tickets_90d(+0.72)
C002322,0.7913,high,21,2,1,0.242,18,one_year,credit_card,total_charges(+106.60); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002323,0.748,medium,40,1,0,-0.0,-21,month_to_month,credit_card,total_charges(+567.61); nps_score(+10.68); support_tickets_90d(+0.36)
C002324,0.6924,medium,45,3,1,-0.231,59,one_year,boleto,total_charges(+461.36); support_tickets_90d(+1.09); late_payments_6m(+0.27)
C002325,0.4124,low,50,2,0,-0.032,84,two_year,boleto,total_charges(+91.82); support_tickets_90d(+0.72); has_premium(+0.00)
C002326,0.6024,medium,21,2,0,-0.224,42,month_to_month,pix,total_charges(+176.51); support_tickets_90d(+0.72); has_premium(+0.00)
C002327,0.8517,high,11,1,1,0.113,-2,month_to_month,credit_card,total_charges(+128.99); nps_score(+1.02); support_tickets_90d(+0.36)
C002328,0.9233,high,2,1,0,0.154,21,month_to_month,boleto,total_charges(+16.69); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C002329,0.5596,medium,9,0,0,0.185,30,one_year,pix,total_charges(+106.40); usage_drop_30d(+0.03); has_premium(+0.00)
C002330,0.9216,high,4,4,1,-0.004,58,month_to_month,credit_card,total_charges(+22.86); support_tickets_90d(+1.45); late_payments_6m(+0.27)
C002331,0.845,high,52,2,0,-0.076,13,month_to_month,boleto,total_charges(+292.53); support_tickets_90d(+0.72); has_premium(+0.00)
C002332,0.4855,low,17,2,0,-0.042,34,one_year,credit_card,total_charges(+151.32); support_tickets_90d(+0.72)
C002333,0.4565,low,50,0,0,0.034,-39,one_year,credit_card,total_charges(+473.69); nps_score(+19.84); usage_drop_30d(+0.01)
C002334,0.6424,medium,34,1,1,-0.042,28,month_to_month,pix,total_charges(+287.77); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002335,0.7271,medium,33,1,0,0.34,-10,two_year,credit_card,total_charges(+436.69); nps_score(+5.09); support_tickets_90d(+0.36)
C002336,0.6117,medium,28,1,0,-0.016,21,month_to_month,pix,total_charges(+195.97); support_tickets_90d(+0.36)
C002337,0.8804,high,50,2,1,0.032,-16,month_to_month,pix,total_charges(+521.53); nps_score(+8.14); support_tickets_90d(+0.72)
C002338,0.3518,low,3,0,0,-0.085,34,one_year,pix,total_charges(+37.40)
C002339,0.576,medium,6,0,1,-0.081,42,one_year,boleto,total_charges(+29.57); late_payments_6m(+0.27); has_premium(+0.00)
C002340,0.6323,medium,26,2,0,-0.179,12,one_year,boleto,total_charges(+144.90); support_tickets_90d(+0.72)
C002341,0.6577,medium,24,1,0,-0.135,-10,one_year,credit_card,total_charges(+230.60); nps_score(+5.09); support_tickets_90d(+0.36)
C002342,0.7387,medium,33,3,0,0.387,40,one_year,credit_card,total_charges(+517.44); support_tickets_90d(+1.09); usage_drop_30d(+0.07)
C002343,0.3347,low,45,2,1,0.148,75,one_year,pix,total_charges(+510.74); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002344,0.4191,low,36,3,0,-0.011,87,two_year,credit_card,total_charges(+156.73); support_tickets_90d(+1.09); has_premium(+0.00)
C002345,0.6125,medium,16,2,0,-0.068,34,two_year,credit_card,total_charges(+30.93); support_tickets_90d(+0.72); has_premium(+0.00)
C002346,0.7587,high,20,2,0,0.272,30,month_to_month,pix,total_charges(+227.31); support_tickets_90d(+0.72); usage_drop_30d(+0.05)
C002347,0.6411,medium,46,2,1,-0.1,-26,one_year,credit_card,total_charges(+417.51); nps_score(+13.23); support_tickets_90d(+0.72)
C002348,0.5385,medium,13,0,0,-0.257,66,month_to_month,pix,total_charges(+168.67); has_premium(+0.00)
C002349,0.9003,high,31,2,1,0.136,-61,one_year,credit_card,total_charges(+211.93); nps_score(+31.04); support_tickets_90d(+0.72)
C002350,0.8988,high,33,6,2,-0.117,62,month_to_month,credit_card,total_charges(+352.29); support_tickets_90d(+2.17); late_payments_6m(+0.55)
C002351,0.9148,high,46,4,0,-0.181,21,month_to_month,boleto,total_charges(+556.88); support_tickets_90d(+1.45)
C002352,0.7554,high,43,1,2,-0.147,-65,two_year,credit_card,total_charges(+354.21); nps_score(+33.07); late_payments_6m(+0.55)
C002353,0.4745,low,28,0,0,0.125,32,one_year,boleto,total_charges(+225.42); usage_drop_30d(+0.02); has_premium(+0.00)
C002354,0.8311,high,19,2,1,0.031,15,month_to_month,credit_card,total_charges(+182.61); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002355,0.7031,medium,23,0,1,-0.127,4,month_to_month,credit_card,total_charges(+251.40); late_payments_6m(+0.27)
C002356,0.8108,high,25,1,0,0.135,11,month_to_month,pix,total_charges(+239.00); support_tickets_90d(+0.36); usage_drop_30d(+0.03)
C002357,0.5581,medium,14,0,2,-0.099,19,one_year,credit_card,total_charges(+166.75); late_payments_6m(+0.55); has_premium(+0.00)
C002358,0.6152,medium,38,0,0,-0.244,19,month_to_month,credit_card,total_charges(+310.64); has_premium(+0.00)
C002359,0.818,high,13,3,1,-0.185,-32,one_year,credit_card,total_charges(+65.21); nps_score(+16.28); support_tickets_90d(+1.09)
C002360,0.4851,low,39,0,1,0.054,34,one_year,pix,total_charges(+604.22); late_payments_6m(+0.27); usage_drop_30d(+0.01)
C002361,0.719,medium,46,2,1,-0.091,7,month_to_month,pix,total_charges(+358.17); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002362,0.636,medium,58,3,0,0.069,76,month_to_month,credit_card,total_charges(+454.07); support_tickets_90d(+1.09); usage_drop_30d(+0.01)
C002363,0.6189,medium,8,0,1,0.25,50,one_year,credit_card,total_charges(+67.56); late_payments_6m(+0.27); usage_drop_30d(+0.05)
C002364,0.2579,low,46,0,0,-0.063,54,one_year,pix,total_charges(+445.15); has_premium(+0.00)
C002365,0.8118,high,6,2,0,0.53,85,month_to_month,pix,total_charges(+43.67); support_tickets_90d(+0.72); usage_drop_30d(+0.10)
C002366,0.6807,medium,21,0,0,0.1,46,month_to_month,credit_card,total_charges(+191.81); usage_drop_30d(+0.02)
C002367,0.5905,medium,11,0,0,0.018,15,one_year,boleto,total_charges(+104.09); usage_drop_30d(+0.00); has_premium(+0.00)
C002368,0.9184,high,10,2,0,-0.19,-70,month_to_month,credit_card,total_charges(+103.10); nps_score(+35.62); support_tickets_90d(+0.72)
C002369,0.8096,high,11,3,0,-0.013,28,month_to_month,credit_card,total_charges(+28.12); support_tickets_90d(+1.09); has_premium(+0.00)
C002370,0.6222,medium,3,0,0,0.005,81,month_to_month,boleto,total_charges(+48.34); usage_drop_30d(+0.00)
C002371,0.8987,high,50,4,0,0.187,51,month_to_month,boleto,total_charges(+454.43); support_tickets_90d(+1.45); usage_drop_30d(+0.04)
C002372,0.7307,medium,4,2,1,-0.057,2,one_year,credit_card,total_charges(+44.01); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002373,0.6466,medium,24,1,1,0.128,22,two_year,pix,total_charges(+123.87); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002374,0.6592,medium,42,2,0,0.058,1,one_year,credit_card,total_charges(+338.60); support_tickets_90d(+0.72); usage_drop_30d(+0.01)
C002375,0.7095,medium,60,2,0,0.225,31,month_to_month,pix,total_charges(+444.06); support_tickets_90d(+0.72); usage_drop_30d(+0.04)
C002376,0.6896,medium,52,1,0,0.24,2,month_to_month,credit_card,total_charges(+724.14); support_tickets_90d(+0.36); usage_drop_30d(+0.05)
C002377,0.7656,high,9,2,0,0.11,70,month_to_month,pix,total_charges(+70.22); support_tickets_90d(+0.72); usage_drop_30d(+0.02)
C002378,0.5593,medium,60,1,1,0.188,24,one_year,credit_card,total_charges(+709.70); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002379,0.546,medium,40,0,0,0.252,29,month_to_month,credit_card,total_charges(+315.80); usage_drop_30d(+0.05); has_premium(+0.00)
C002380,0.86,high,11,2,1,0.147,-9,two_year,boleto,total_charges(+83.96); nps_score(+4.58); support_tickets_90d(+0.72)
C002381,0.789,high,27,1,1,0.1,5,month_to_month,credit_card,total_charges(+236.83); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002382,0.8222,high,56,1,0,0.124,-20,month_to_month,credit_card,total_charges(+746.04); nps_score(+10.18); support_tickets_90d(+0.36)
C002383,0.7631,high,24,0,0,0.34,70,month_to_month,boleto,total_charges(+89.57); usage_drop_30d(+0.06)
C002384,0.7139,medium,12,0,0,0.07,2,month_to_month,credit_card,total_charges(+65.03); usage_drop_30d(+0.01); has_premium(+0.00)
C002385,0.6016,medium,53,0,2,0.181,26,month_to_month,pix,total_charges(+195.93); late_payments_6m(+0.55); usage_drop_30d(+0.03)
C002386,0.9126,high,58,3,1,-0.072,-34,month_to_month,credit_card,total_charges(+359.78); nps_score(+17.30); support_tickets_90d(+1.09)
C002387,0.6532,medium,59,0,0,0.32,-23,month_to_month,credit_card,total_charges(+416.53); nps_score(+11.70); usage_drop_30d(+0.06)
C002388,0.7631,high,58,2,0,0.131,11,month_to_month,credit_card,total_charges(+267.12); support_tickets_90d(+0.72); usage_drop_30d(+0.02)
C002389,0.7743,high,53,1,1,-0.012,9,month_to_month,credit_card,total_charges(+381.30); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002390,0.6889,medium,28,2,1,0.037,29,one_year,credit_card,total_charges(+93.02); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002391,0.481,low,12,2,2,0.011,90,two_year,credit_card,total_charges(+75.72); support_tickets_90d(+0.72); late_payments_6m(+0.55)
C002392,0.8759,high,38,1,1,0.051,-51,month_to_month,credit_card,total_charges(+501.13); nps_score(+25.95); support_tickets_90d(+0.36)
C002393,0.8565,high,14,2,1,0.088,54,month_to_month,credit_card,total_charges(+153.08); support_tickets_90d(+0.72); late_payments_6m(+0.27)
C002394,0.4281,low,29,0,0,0.015,37,one_year,boleto,total_charges(+292.04); usage_drop_30d(+0.00)
C002395,0.9167,high,40,6,2,-0.236,-2,two_year,credit_card,total_charges(+258.66); support_tickets_90d(+2.17); nps_score(+1.02)
C002396,0.5629,medium,57,0,1,0.369,5,one_year,credit_card,total_charges(+270.45); late_payments_6m(+0.27); usage_drop_30d(+0.07)
C002397,0.658,medium,18,2,0,0.098,59,month_to_month,credit_card,total_charges(+111.78); support_tickets_90d(+0.72); usage_drop_30d(+0.02)
C002398,0.6891,medium,16,2,0,0.099,18,two_year,pix,total_charges(+147.47); support_tickets_90d(+0.72); usage_drop_30d(+0.02)
C002399,0.5792,medium,45,1,2,0.041,9,one_year,credit_card,total_charges(+550.93); late_payments_6m(+0.55); support_tickets_90d(+0.36)
C002400,0.8098,high,1,0,0,0.213,-17,month_to_month,pix,total_charges(+17.98); nps_score(+8.65); usage_drop_30d(+0.04)
C002401,0.7423,medium,34,0,1,0.059,-9,month_to_month,credit_card,total_charges(+388.49); nps_score(+4.58); late_payments_6m(+0.27)
C002402,0.5262,medium,45,2,0,-0.006,-23,two_year,pix,total_charges(+324.00); nps_score(+11.70); support_tickets_90d(+0.72)
C002403,0.532,medium,34,1,3,0.006,51,two_year,credit_card,total_charges(+326.70); late_payments_6m(+0.82); support_tickets_90d(+0.36)
C002404,0.8404,high,24,0,0,0.275,-7,month_to_month,credit_card,total_charges(+206.99); nps_score(+3.56); usage_drop_30d(+0.05)
C002405,0.4886,low,50,1,0,0.086,-22,one_year,credit_card,total_charges(+444.94); nps_score(+11.19); support_tickets_90d(+0.36)
C002406,0.8318,high,23,1,1,0.044,26,month_to_month,pix,total_charges(+359.07); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002407,0.5106,medium,43,1,1,-0.028,-9,one_year,credit_card,total_charges(+182.61); nps_score(+4.58); support_tickets_90d(+0.36)
C002408,0.8081,high,28,4,0,-0.008,74,month_to_month,boleto,total_charges(+249.24); support_tickets_90d(+1.45)
C002409,0.9124,high,2,0,2,0.245,21,month_to_month,credit_card,total_charges(+24.93); late_payments_6m(+0.55); usage_drop_30d(+0.05)
C002410,0.7649,high,32,0,0,-0.115,27,month_to_month,boleto,total_charges(+155.66); has_premium(+0.00)
C002411,0.8118,high,3,0,0,0.171,27,month_to_month,boleto,total_charges(+24.73); usage_drop_30d(+0.03); has_premium(+0.00)
C002412,0.2018,low,56,0,0,0.177,40,two_year,credit_card,total_charges(+440.83); usage_drop_30d(+0.03); has_premium(+0.00)
C002413,0.5365,medium,37,1,1,0.089,45,two_year,boleto,total_charges(+328.71); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002414,0.8713,high,23,1,0,0.016,21,month_to_month,boleto,total_charges(+108.61); support_tickets_90d(+0.36); usage_drop_30d(+0.00)
C002415,0.8358,high,30,1,2,-0.217,-16,month_to_month,credit_card,total_charges(+332.10); nps_score(+8.14); late_payments_6m(+0.55)
C002416,0.7484,medium,38,1,1,0.17,15,month_to_month,credit_card,total_charges(+439.57); support_tickets_90d(+0.36); late_payments_6m(+0.27)
C002417,0.6421,medium,16,1,0,-0.237,22,month_to_month,credit_card,total_charges(+179.50); support_tickets_90d(+0.36)
C002418,0.9743,high,18,2,1,0.08,-37,month_to_month,boleto,total_charges(+126.88); nps_score(+18.83); support_tickets_90d(+0.72)
C002419,0.9596,high,26,0,3,0.059,-54,month_to_month,credit_card,total_charges(+255.29); nps_score(+27.48); late_payments_6m(+0.82)
C002420,0.9272,high,16,0,0,0.188,-22,month_to_month,boleto,total_charges(+100.35); nps_score(+11.19); usage_drop_30d(+0.04)
