customer_id,tenure_months,monthly_charges,total_charges,support_tickets_90d,late_payments_6m,payment_method,contract,has_auto_pay,has_premium,usage_drop_30d,nps_score,churn
C003020,21,138.24,2937.87,0,2,credit_card,one_year,1,0,-0.008,100,0
C003021,8,161.69,1308.03,1,0,pix,month_to_month,0,0,0.09,-19,1
C003022,24,123.01,2947.33,2,1,credit_card,month_to_month,0,0,0.042,55,1
C003023,12,142.36,1695.38,1,1,pix,month_to_month,1,0,0.293,65,0
C003024,23,99.6,2305.51,1,3,boleto,two_year,1,0,-0.073,-27,1
C003025,38,93.26,3569.95,0,1,credit_card,two_year,0,0,0.147,4,1
C003026,7,126.58,943.77,2,1,boleto,month_to_month,1,0,0.097,12,1
C003027,45,96.47,4356.75,0,0,boleto,month_to_month,1,0,-0.236,100,0
C003028,14,119.42,1648.76,2,1,pix,two_year,0,1,0.066,11,0
C003029,54,72.86,3918.0,2,0,credit_card,month_to_month,1,1,0.034,-20,1
C003030,44,79.14,3416.15,3,0,credit_card,month_to_month,1,0,-0.039,37,0
C003031,17,132.24,2331.13,3,0,boleto,month_to_month,0,0,0.369,-17,1
C003032,34,141.03,4768.1,1,0,credit_card,month_to_month,1,1,0.281,18,0
C003033,7,75.5,576.89,1,1,credit_card,month_to_month,1,0,-0.087,4,1
C003034,6,133.47,814.66,1,2,boleto,month_to_month,1,0,0.164,38,1
C003035,58,91.35,5313.73,2,1,credit_card,month_to_month,0,1,0.184,0,1
C003036,49,110.58,5412.43,3,1,pix,one_year,1,0,0.076,-4,0
C003037,10,159.59,1556.54,2,0,pix,month_to_month,1,0,-0.148,58,1
C003038,17,138.26,2302.03,1,0,credit_card,one_year,0,1,-0.121,30,1
C003039,12,137.86,1740.69,1,1,credit_card,one_year,0,0,0.145,21,1
C003040,24,176.81,4249.08,1,0,credit_card,month_to_month,0,0,0.141,-47,1
C003041,18,85.36,1592.82,0,1,credit_card,two_year,0,0,-0.001,42,0
C003042,20,75.49,1579.13,0,1,credit_card,month_to_month,1,1,0.287,4,1
C003043,32,84.73,2690.68,0,0,pix,month_to_month,1,1,0.319,30,0
C003044,12,101.09,1234.28,2,0,credit_card,month_to_month,0,0,0.317,-45,1
C003045,53,27.59,1464.56,1,0,credit_card,month_to_month,1,0,0.317,30,0
C003046,44,102.74,4462.7,2,2,credit_card,month_to_month,1,0,0.047,27,1
C003047,46,90.94,4173.97,0,1,credit_card,two_year,0,0,-0.19,12,1
C003048,11,137.43,1541.12,2,0,pix,two_year,1,0,-0.008,-11,0
C003049,43,122.33,5235.44,0,0,pix,month_to_month,0,1,0.029,61,1
C003050,51,88.98,4521.51,4,1,credit_card,month_to_month,0,1,-0.063,-6,1
C003051,11,130.65,1428.47,1,1,credit_card,month_to_month,0,1,-0.019,52,0
C003052,46,135.31,6330.03,0,2,pix,month_to_month,1,0,-0.158,57,1
C003053,22,83.1,1736.52,1,0,boleto,month_to_month,1,0,0.179,-9,0
C003054,48,92.74,4476.8,2,1,credit_card,month_to_month,1,1,0.343,46,1
C003055,29,32.11,918.59,0,0,credit_card,month_to_month,1,1,0.479,5,1
C003056,49,71.83,3487.49,2,1,credit_card,month_to_month,1,0,0.095,42,0
C003057,9,84.01,742.23,1,1,credit_card,one_year,0,0,0.019,-13,1
C003058,24,112.6,2735.67,1,0,credit_card,month_to_month,0,1,0.043,16,1
C003059,17,76.91,1343.72,1,1,boleto,month_to_month,0,0,0.295,23,1
C003060,15,92.03,1389.74,0,0,credit_card,two_year,0,1,0.292,19,1
C003061,19,67.11,1329.79,0,0,boleto,one_year,1,1,0.007,33,0
C003062,23,115.99,2731.19,0,0,boleto,month_to_month,1,0,0.267,-8,1
C003063,8,124.9,1040.02,2,0,boleto,month_to_month,1,0,0.079,1,1
C003064,43,124.08,5308.25,0,1,boleto,one_year,1,0,-0.082,45,0
C003065,34,110.43,3779.43,1,1,credit_card,one_year,1,1,0.022,6,0
C003066,50,56.06,2828.08,1,0,boleto,month_to_month,1,0,0.357,3,1
C003067,43,88.3,3756.19,2,1,pix,one_year,1,0,0.18,-9,1
C003068,9,95.74,783.23,6,0,credit_card,month_to_month,0,0,-0.041,4,1
C003069,5,95.88,378.28,0,0,pix,month_to_month,0,0,0.219,-16,1
C003070,26,112.62,2931.73,2,0,pix,two_year,1,1,0.179,46,0
C003071,29,159.89,4651.83,0,0,boleto,month_to_month,0,0,-0.006,4,1
C003072,15,138.42,2017.26,0,1,credit_card,month_to_month,1,0,-0.084,-18,1
C003073,47,75.44,3597.83,1,0,boleto,two_year,1,0,-0.15,13,1
C003074,35,133.74,4688.65,0,0,credit_card,month_to_month,1,1,-0.246,-29,1
C003075,45,132.41,6025.95,0,1,credit_card,two_year,0,0,-0.068,-10,1
C003076,7,81.79,591.04,1,1,credit_card,two_year,0,0,0.018,67,1
C003077,49,139.71,6792.49,0,0,boleto,one_year,1,0,0.277,-18,0
C003078,13,104.39,1379.94,1,0,boleto,one_year,1,0,0.198,15,1
C003079,27,60.65,1671.1,0,1,credit_card,two_year,0,1,0.085,97,0
C003080,27,125.93,3372.79,1,1,credit_card,month_to_month,1,0,-0.287,29,1
C003081,50,117.59,5807.58,0,1,credit_card,one_year,1,1,0.103,2,0
C003082,17,102.03,1739.55,2,0,credit_card,month_to_month,0,0,-0.246,-50,1
C003083,15,108.69,1580.29,0,1,credit_card,two_year,0,0,0.207,26,0
C003084,21,84.83,1837.52,1,0,credit_card,month_to_month,1,0,0.212,-7,1
C003085,22,131.35,2869.44,3,1,credit_card,one_year,1,0,0.059,40,1
C003086,11,108.48,1279.5,0,1,credit_card,month_to_month,1,0,0.197,-4,1
C003087,11,115.83,1167.87,3,1,boleto,month_to_month,1,1,0.233,30,1
C003088,14,122.5,1721.74,0,1,credit_card,one_year,1,1,0.07,71,0
C003089,29,69.59,2089.57,0,2,boleto,month_to_month,0,0,0.024,43,1
C003090,21,78.7,1608.19,2,0,credit_card,month_to_month,0,1,-0.189,-26,1
C003091,24,32.65,775.69,1,0,credit_card,one_year,1,0,-0.014,23,1
C003092,44,129.77,5689.55,2,0,credit_card,month_to_month,0,1,-0.129,54,0
C003093,15,67.57,979.4,3,1,credit_card,month_to_month,0,1,-0.131,-33,1
C003094,55,114.64,6317.43,0,0,credit_card,month_to_month,1,1,-0.082,79,0
C003095,46,122.98,5592.52,0,2,boleto,two_year,1,0,-0.303,25,1
C003096,11,131.08,1436.36,0,0,credit_card,month_to_month,0,0,0.226,40,1
C003097,19,67.86,1315.13,2,0,credit_card,month_to_month,0,1,0.089,8,1
C003098,12,107.72,1281.88,3,0,credit_card,two_year,1,0,0.259,22,1
C003099,17,168.46,2813.81,0,0,credit_card,one_year,0,0,0.194,-11,0
C003100,22,170.0,3791.53,4,0,boleto,one_year,0,1,0.14,74,1
C003101,8,144.56,1192.96,1,1,credit_card,month_to_month,1,0,0.193,83,1
C003102,1,121.81,69.75,1,0,credit_card,one_year,1,0,0.077,95,1
C003103,27,74.82,1955.47,0,1,boleto,two_year,0,0,0.285,-42,1
C003104,43,135.15,5763.93,0,0,credit_card,two_year,1,0,-0.042,32,0
C003105,19,104.47,2012.18,2,0,credit_card,one_year,0,0,0.046,35,1
C003106,52,129.62,6753.94,1,0,boleto,one_year,0,1,-0.0,-5,1
C003107,23,87.85,2060.07,1,0,credit_card,one_year,1,1,0.413,33,0
C003108,55,103.95,5700.8,2,0,pix,one_year,0,0,-0.064,-30,1
C003109,15,115.75,1689.94,2,0,boleto,one_year,1,0,0.282,72,1
C003110,33,118.62,3960.39,1,2,credit_card,month_to_month,0,0,-0.195,-34,1
C003111,46,127.28,5827.22,2,1,credit_card,one_year,0,0,0.068,29,1
C003112,4,89.73,368.24,1,0,credit_card,month_to_month,0,0,0.017,48,1
C003113,56,62.99,3449.67,1,0,boleto,month_to_month,0,0,-0.134,-1,1
C003114,22,166.87,3642.59,1,0,credit_card,month_to_month,1,0,-0.07,68,1
C003115,30,197.12,5964.19,0,0,boleto,month_to_month,1,0,0.141,-44,1
C003116,38,125.66,4739.26,0,1,credit_card,month_to_month,1,0,-0.011,19,1
C003117,39,63.66,2523.48,1,0,boleto,month_to_month,0,1,-0.124,-39,1
C003118,2,82.94,49.33,0,0,pix,one_year,0,1,0.212,-7,0
C003119,53,127.82,6746.44,1,1,credit_card,two_year,0,0,0.046,3,0
C003120,38,156.94,5955.12,2,1,credit_card,month_to_month,1,0,0.11,1,0
C003121,60,67.55,4140.06,0,1,credit_card,month_to_month,1,0,0.247,64,0
C003122,29,105.65,3005.35,0,0,boleto,month_to_month,1,1,0.328,-21,1
C003123,37,116.86,4357.28,2,0,credit_card,one_year,0,1,-0.361,-34,0
C003124,27,140.26,3839.87,1,0,boleto,month_to_month,1,1,0.031,5,1
C003125,54,97.97,5254.52,1,0,boleto,month_to_month,0,1,-0.252,24,1
C003126,50,55.27,2744.65,0,0,pix,month_to_month,0,1,0.541,38,0
C003127,55,131.74,7252.89,1,1,boleto,month_to_month,0,0,0.077,60,1
C003128,31,149.37,4556.33,3,0,boleto,one_year,0,1,0.225,-55,1
C003129,48,107.11,5118.49,0,1,credit_card,one_year,0,0,-0.063,79,0
C003130,22,124.18,2795.84,1,1,credit_card,month_to_month,0,0,-0.014,-9,1
C003131,28,93.39,2641.13,0,0,boleto,month_to_month,1,0,0.248,10,1
C003132,46,80.4,3690.47,1,3,boleto,one_year,0,0,0.143,21,1
C003133,5,145.92,735.28,2,2,pix,two_year,0,0,0.352,-56,1
C003134,43,123.56,5342.23,1,0,credit_card,one_year,0,0,-0.1,5,0
C003135,1,127.16,165.78,2,2,credit_card,one_year,0,1,0.011,55,1
C003136,35,162.57,5662.27,1,0,credit_card,two_year,0,0,0.142,42,1
C003137,29,73.08,2196.07,0,1,credit_card,month_to_month,0,0,0.17,2,1
C003138,29,90.68,2695.51,1,1,credit_card,month_to_month,0,0,0.125,27,0
C003139,30,115.53,3499.69,0,0,credit_card,one_year,1,1,-0.188,36,0
C003140,30,90.25,2665.32,0,2,credit_card,month_to_month,0,0,-0.12,11,0
C003141,25,137.41,3384.23,3,0,credit_card,month_to_month,1,0,0.111,37,0
C003142,28,103.44,2880.02,2,0,credit_card,one_year,0,0,-0.228,-8,1
C003143,35,75.26,2637.19,1,0,pix,month_to_month,1,1,-0.109,-13,1
C003144,46,112.3,5077.47,2,1,pix,month_to_month,0,1,0.057,10,0
C003145,34,115.96,3967.44,0,2,credit_card,month_to_month,1,0,-0.09,-65,1
C003146,39,142.71,5630.21,2,0,boleto,month_to_month,0,0,0.091,44,1
C003147,51,123.76,6340.58,1,1,credit_card,month_to_month,1,0,0.034,23,1
C003148,60,126.14,7534.6,2,1,pix,month_to_month,0,0,-0.092,12,1
C003149,7,121.21,808.75,2,0,boleto,month_to_month,1,1,-0.088,48,0
C003150,43,103.41,4461.72,2,0,credit_card,two_year,0,0,0.28,34,1
C003151,14,84.93,1181.39,0,0,credit_card,month_to_month,0,1,0.119,57,1
C003152,12,120.11,1463.46,0,1,pix,two_year,0,0,0.095,75,1
C003153,48,98.34,4750.44,2,0,pix,two_year,0,0,0.06,32,0
C003154,5,169.14,900.31,0,0,credit_card,month_to_month,0,1,-0.113,-5,1
C003155,51,156.98,7949.19,1,0,boleto,month_to_month,1,1,-0.052,45,1
C003156,47,132.15,6222.1,1,2,credit_card,two_year,0,0,-0.382,-5,1
C003157,60,123.25,7376.61,2,1,boleto,month_to_month,1,1,-0.065,-7,1
C003158,41,106.92,4378.85,0,0,credit_card,month_to_month,0,0,-0.062,10,1
C003159,53,65.86,3533.84,0,0,credit_card,month_to_month,1,1,0.149,61,0
C003160,8,102.43,868.13,2,1,credit_card,one_year,1,0,-0.059,46,0
C003161,54,113.55,6201.57,2,1,boleto,one_year,0,0,0.191,51,0
C003162,10,118.03,1201.59,2,0,credit_card,one_year,1,1,0.003,24,1
C003163,19,126.43,2396.74,1,0,pix,month_to_month,0,0,0.077,40,1
C003164,8,142.25,1125.33,0,1,pix,month_to_month,0,0,0.044,41,1
C003165,25,85.77,2057.63,0,1,credit_card,month_to_month,1,1,0.176,-4,1
C003166,45,86.09,3941.14,0,0,pix,one_year,1,0,0.267,41,0
C003167,17,160.78,2717.16,2,1,boleto,two_year,0,1,-0.128,20,1
C003168,50,136.98,6874.51,0,1,boleto,month_to_month,0,0,0.367,6,0
C003169,37,96.32,3597.9,1,1,credit_card,month_to_month,1,0,-0.104,8,1
C003170,38,106.25,3975.14,0,0,credit_card,month_to_month,0,0,0.017,1,0
C003171,57,106.41,6018.92,0,1,pix,one_year,1,0,-0.045,10,0
C003172,26,111.11,2966.08,2,1,boleto,two_year,1,0,0.321,20,1
C003173,21,126.54,2671.94,0,0,boleto,month_to_month,0,0,-0.141,43,0
C003174,60,198.72,11894.46,0,0,credit_card,month_to_month,0,1,0.179,73,0
C003175,34,116.64,3959.49,1,1,credit_card,two_year,1,0,-0.348,40,0
C003176,37,133.19,4982.38,3,0,credit_card,month_to_month,1,0,0.196,24,1
C003177,18,50.97,964.24,2,0,boleto,two_year,0,1,0.016,-50,1
C003178,13,93.03,1136.07,1,0,pix,two_year,1,0,-0.017,100,0
C003179,11,153.01,1764.81,1,2,credit_card,one_year,1,1,-0.075,-5,1
C003180,14,124.08,1785.44,1,0,credit_card,month_to_month,0,0,0.038,-4,1
C003181,12,20.0,232.38,2,0,credit_card,one_year,0,1,-0.014,64,0
C003182,45,133.59,5952.0,1,1,credit_card,month_to_month,1,1,-0.218,-19,1
C003183,4,177.14,761.24,1,0,credit_card,month_to_month,1,0,-0.091,33,0
C003184,38,40.14,1549.26,1,1,credit_card,month_to_month,0,0,0.194,4,1
C003185,57,163.18,9228.29,1,0,boleto,month_to_month,0,0,-0.022,11,1
C003186,46,20.0,908.4,2,0,credit_card,two_year,0,0,-0.092,22,1
C003187,25,142.83,3727.06,1,0,pix,one_year,0,0,0.058,-22,0
C003188,4,109.7,439.61,0,0,pix,month_to_month,1,0,0.138,16,1
C003189,51,27.75,1378.2,1,0,credit_card,month_to_month,0,0,0.167,56,1
C003190,1,125.61,75.19,2,0,boleto,one_year,1,1,0.111,17,1
C003191,41,150.28,6250.06,0,0,credit_card,month_to_month,0,0,0.268,100,0
C003192,41,122.74,5074.57,1,0,credit_card,month_to_month,1,1,0.059,23,0
C003193,12,130.47,1636.0,2,0,credit_card,month_to_month,1,1,0.008,-22,1
C003194,45,95.59,4314.02,2,1,credit_card,one_year,0,0,0.207,2,1
C003195,11,44.85,556.07,2,0,boleto,month_to_month,1,0,-0.078,-48,1
C003196,14,134.22,1836.6,3,0,boleto,two_year,1,0,-0.023,58,0
C003197,49,171.24,8398.96,1,0,boleto,one_year,1,1,-0.237,76,0
C003198,59,149.54,8836.94,0,0,boleto,month_to_month,0,1,0.376,50,1
C003199,16,40.42,715.91,4,0,boleto,month_to_month,1,0,0.425,-9,1
C003200,56,56.98,3206.75,3,0,boleto,month_to_month,0,1,0.018,-11,1
C003201,55,80.39,4390.24,2,0,pix,month_to_month,0,0,0.187,46,1
C003202,47,54.25,2552.76,1,1,boleto,month_to_month,1,0,0.176,2,1
C003203,9,111.55,920.1,0,0,credit_card,two_year,1,0,0.084,-10,1
C003204,18,123.77,2111.8,3,0,credit_card,month_to_month,0,1,0.269,-14,1
C003205,41,59.94,2499.15,0,2,credit_card,month_to_month,0,0,-0.178,85,1
C003206,60,137.2,8213.23,4,1,credit_card,month_to_month,1,1,0.017,4,1
C003207,49,131.04,6407.82,1,0,pix,month_to_month,0,0,-0.326,49,1
C003208,26,90.81,2402.72,2,1,pix,two_year,0,0,-0.132,39,1
C003209,15,103.96,1629.28,2,1,pix,month_to_month,0,1,-0.243,-10,1
C003210,58,41.76,2448.63,0,0,credit_card,month_to_month,0,1,-0.281,21,0
C003211,17,98.37,1768.71,3,0,credit_card,one_year,0,0,-0.039,-15,1
C003212,21,110.26,2340.56,1,0,credit_card,month_to_month,1,1,0.116,71,0
C003213,58,115.91,6737.67,1,1,pix,month_to_month,0,0,-0.07,-12,1
C003214,34,123.26,4202.88,1,0,boleto,one_year,1,0,-0.048,33,0
C003215,16,118.55,1832.5,0,0,boleto,two_year,0,0,-0.082,3,1
C003216,1,100.75,148.55,1,2,pix,one_year,1,1,0.075,-12,1
C003217,26,120.02,2998.16,0,0,credit_card,month_to_month,0,0,-0.059,58,1
C003218,60,145.07,8674.95,0,0,credit_card,month_to_month,1,0,-0.131,2,1
C003219,26,106.66,2774.24,3,0,boleto,month_to_month,1,1,0.218,-44,1
C003220,42,121.12,5047.38,3,0,credit_card,month_to_month,1,0,-0.107,35,1
C003221,16,103.48,1633.16,0,0,credit_card,two_year,0,0,-0.179,-5,0
C003222,47,87.36,4198.05,0,1,credit_card,month_to_month,1,0,0.183,26,1
C003223,47,128.3,6085.34,1,0,boleto,month_to_month,0,1,-0.253,50,0
C003224,37,90.57,3316.69,1,0,pix,month_to_month,0,0,0.271,32,1
C003225,47,123.52,5781.73,3,0,credit_card,month_to_month,1,0,-0.135,51,1
C003226,35,110.99,3820.76,2,0,credit_card,month_to_month,0,0,0.064,-25,1
C003227,23,99.36,2320.58,1,1,pix,month_to_month,0,0,-0.129,62,1
C003228,45,98.52,4420.69,1,2,credit_card,one_year,1,0,0.052,10,0
C003229,51,92.22,4604.68,1,2,boleto,month_to_month,0,0,-0.044,-30,1
C003230,51,52.4,2677.28,1,2,pix,month_to_month,1,0,-0.127,-66,1
C003231,13,123.4,1626.17,1,0,credit_card,one_year,1,0,-0.239,9,0
C003232,41,118.1,4890.43,3,0,credit_card,month_to_month,0,0,-0.047,-8,1
C003233,1,139.74,136.07,2,2,credit_card,month_to_month,0,0,0.136,-7,1
C003234,35,91.4,3180.33,4,0,credit_card,month_to_month,0,0,0.171,32,1
C003235,35,176.34,6271.16,0,0,credit_card,one_year,1,1,-0.079,80,0
C003236,22,96.71,2127.93,3,0,credit_card,month_to_month,1,0,-0.079,-12,1
C003237,60,79.37,4798.25,1,1,credit_card,month_to_month,0,0,0.019,23,1
C003238,53,75.22,3959.74,2,0,boleto,month_to_month,1,0,0.05,0,1
C003239,3,49.31,182.43,1,1,credit_card,month_to_month,0,0,0.049,-15,0
C003240,13,163.64,2054.56,2,1,credit_card,one_year,1,1,-0.028,-16,1
C003241,13,157.99,2030.73,2,0,credit_card,month_to_month,0,1,-0.016,77,1
C003242,54,131.03,7014.99,1,1,boleto,month_to_month,0,0,-0.002,20,0
C003243,32,78.64,2486.13,3,0,credit_card,two_year,0,0,-0.385,13,0
C003244,44,173.39,7691.88,0,0,credit_card,one_year,1,0,-0.023,-4,0
C003245,49,97.69,4756.19,0,1,pix,month_to_month,0,0,0.191,22,0
C003246,47,100.58,4763.37,2,0,boleto,one_year,0,0,0.301,-2,1
C003247,6,160.3,1037.69,2,0,boleto,month_to_month,1,0,0.262,88,1
C003248,9,133.06,1196.18,2,1,boleto,month_to_month,0,1,0.066,29,1
C003249,24,187.04,4538.61,1,2,credit_card,month_to_month,0,0,-0.164,25,1
C003250,21,118.71,2519.37,4,0,credit_card,month_to_month,0,0,-0.049,24,1
C003251,45,96.1,4330.5,1,0,credit_card,month_to_month,1,0,-0.087,66,1
C003252,10,88.59,923.38,1,4,pix,one_year,0,0,-0.204,19,1
C003253,23,45.36,1135.16,1,0,pix,month_to_month,1,0,-0.12,3,1
C003254,15,100.25,1471.87,2,1,boleto,two_year,0,0,-0.081,26,1
C003255,12,150.06,1752.77,1,2,credit_card,month_to_month,1,0,-0.201,48,1
C003256,11,130.96,1389.66,2,0,boleto,month_to_month,0,0,0.218,61,1
C003257,12,110.71,1378.25,1,2,boleto,one_year,1,1,0.16,28,0
C003258,34,75.18,2612.5,0,0,credit_card,month_to_month,0,0,0.041,28,0
C003259,25,117.94,2921.66,1,2,credit_card,month_to_month,0,0,0.119,55,0
C003260,27,145.45,3820.31,4,1,credit_card,month_to_month,1,0,0.105,-76,1
C003261,29,125.08,3593.44,0,0,credit_card,month_to_month,0,0,-0.082,23,1
C003262,45,115.84,5240.0,2,1,boleto,month_to_month,1,1,0.374,0,1
C003263,52,82.11,4266.2,0,0,credit_card,month_to_month,1,1,-0.088,22,0
C003264,32,140.35,4500.26,1,0,boleto,month_to_month,0,0,-0.25,32,1
C003265,39,20.0,753.83,2,0,credit_card,month_to_month,0,0,0.079,64,0
C003266,45,123.4,5603.69,0,0,credit_card,month_to_month,1,0,0.152,-28,1
C003267,42,199.96,8415.53,2,1,boleto,month_to_month,1,0,-0.004,-5,0
C003268,9,57.21,544.19,1,1,boleto,two_year,1,1,0.274,-11,1
C003269,59,101.55,5999.53,0,1,pix,one_year,1,0,0.083,-1,0
C003270,10,109.72,1123.45,1,0,boleto,month_to_month,1,1,-0.098,-28,1
C003271,25,93.81,2368.17,4,0,pix,month_to_month,1,0,-0.057,95,1
C003272,40,146.27,5804.52,0,2,credit_card,month_to_month,0,0,0.077,50,1
C003273,25,126.54,3182.05,1,0,boleto,month_to_month,1,0,0.064,-7,1
C003274,15,115.33,1769.53,1,0,credit_card,two_year,1,1,0.268,21,0
C003275,56,137.9,7780.41,1,1,boleto,month_to_month,1,0,0.2,5,1
C003276,5,110.59,573.74,0,2,boleto,two_year,1,1,-0.232,25,0
C003277,15,221.3,3271.17,2,0,credit_card,one_year,0,0,0.02,-7,0
C003278,60,115.3,6877.26,2,0,credit_card,one_year,0,0,-0.174,-33,1
C003279,44,116.83,5118.98,1,0,boleto,month_to_month,0,0,0.313,0,1
C003280,6,50.13,310.27,1,2,credit_card,month_to_month,1,0,-0.125,68,0
C003281,46,90.98,4178.93,0,1,boleto,one_year,0,1,0.086,-32,1
C003282,59,150.16,8803.15,1,0,pix,one_year,0,0,-0.076,58,0
C003283,6,63.26,323.07,1,0,credit_card,month_to_month,1,0,-0.306,40,0
C003284,25,34.49,757.21,1,1,boleto,month_to_month,0,0,-0.176,6,1
C003285,29,111.13,3066.83,0,0,pix,month_to_month,0,1,0.005,46,1
C003286,8,157.98,1257.22,1,0,credit_card,month_to_month,0,0,0.152,27,1
C003287,13,111.48,1565.29,2,0,credit_card,month_to_month,0,0,0.146,-55,1
C003288,11,98.24,1170.43,1,0,boleto,month_to_month,0,1,-0.19,6,1
C003289,12,44.95,490.52,5,0,boleto,two_year,0,0,0.106,7,1
C003290,25,125.83,3153.22,0,2,boleto,one_year,0,1,0.221,71,0
C003291,28,133.14,3654.82,0,3,boleto,one_year,0,1,0.142,6,1
C003292,15,47.64,648.98,1,1,boleto,one_year,1,0,-0.015,13,1
C003293,18,149.71,2634.88,2,0,credit_card,one_year,0,0,0.059,-21,1
C003294,12,136.8,1630.32,0,1,credit_card,month_to_month,0,1,0.077,18,1
C003295,48,149.63,7173.17,0,1,boleto,one_year,1,1,0.301,-22,1
C003296,13,130.42,1708.14,2,0,credit_card,month_to_month,0,0,0.356,58,1
C003297,55,132.88,7341.5,0,0,pix,two_year,0,1,0.166,5,1
C003298,33,128.23,4214.59,1,1,credit_card,month_to_month,1,0,0.06,-22,1
C003299,49,140.4,6881.24,1,2,credit_card,one_year,0,0,0.044,63,1
C003300,39,46.34,1752.71,0,0,boleto,month_to_month,1,1,0.063,-26,1
C003301,16,57.46,852.18,3,2,credit_card,month_to_month,0,0,0.087,29,1
C003302,37,84.24,3041.92,3,0,credit_card,month_to_month,1,1,-0.043,-32,1
C003303,17,105.46,1825.22,1,0,pix,month_to_month,1,0,0.404,30,1
C003304,8,123.58,971.78,2,1,boleto,one_year,1,0,-0.093,57,1
C003305,16,121.36,1848.27,0,0,credit_card,month_to_month,0,1,0.283,-3,1
C003306,17,149.1,2531.52,0,0,credit_card,month_to_month,1,0,-0.346,-21,1
C003307,9,150.2,1289.33,0,1,boleto,one_year,0,1,0.0,-20,1
C003308,2,79.47,241.95,1,1,credit_card,month_to_month,0,1,-0.011,18,1
C003309,57,118.35,6717.02,0,1,credit_card,two_year,1,1,0.091,87,0
C003310,31,80.33,2524.18,1,2,credit_card,month_to_month,0,1,-0.016,57,1
C003311,25,103.41,2639.73,2,0,pix,month_to_month,0,1,0.299,61,1
C003312,56,121.26,6742.96,2,0,credit_card,month_to_month,1,0,0.006,-17,0
C003313,14,20.0,283.8,2,0,boleto,two_year,0,0,-0.135,58,1
C003314,25,194.39,4887.51,2,1,credit_card,one_year,1,0,-0.124,55,1
C003315,51,129.82,6626.82,1,1,boleto,one_year,0,1,-0.035,31,1
C003316,38,89.15,3405.77,1,2,credit_card,month_to_month,1,1,0.18,-2,1
C003317,24,177.46,4192.51,0,0,credit_card,month_to_month,0,0,0.213,54,0
C003318,16,97.84,1593.14,1,2,boleto,month_to_month,1,1,-0.166,-4,1
C003319,3,114.64,319.61,1,2,credit_card,month_to_month,0,0,-0.094,43,1
C003320,6,92.95,575.18,4,0,pix,month_to_month,1,1,-0.142,7,1
C003321,10,167.82,1724.2,1,0,boleto,one_year,1,0,-0.001,-14,1
C003322,48,106.33,5137.07,0,0,credit_card,two_year,0,0,0.223,6,0
C003323,39,115.23,4511.48,1,2,boleto,month_to_month,1,1,0.081,89,0
C003324,27,152.13,4139.68,1,1,pix,one_year,1,0,0.149,-21,0
C003325,47,130.48,6166.97,1,0,credit_card,month_to_month,0,1,0.184,55,0
C003326,10,108.1,1155.75,0,1,credit_card,month_to_month,1,1,-0.056,49,0
C003327,13,148.86,1933.53,0,0,boleto,month_to_month,0,1,-0.181,14,1
C003328,24,198.85,4780.52,1,0,credit_card,month_to_month,1,1,-0.056,1,0
C003329,56,121.11,6828.73,0,1,boleto,one_year,1,1,0.198,-24,1
C003330,37,114.09,4196.68,0,0,credit_card,month_to_month,1,0,0.159,65,1
C003331,52,115.97,5963.78,2,3,boleto,month_to_month,0,0,0.064,-22,1
C003332,15,155.87,2362.64,2,1,credit_card,month_to_month,0,0,0.221,-78,1
C003333,51,89.03,4530.13,0,0,credit_card,one_year,0,0,0.076,31,1
C003334,5,100.26,440.92,2,0,pix,month_to_month,0,1,-0.01,-27,1
C003335,14,56.19,811.68,4,0,credit_card,one_year,1,1,-0.232,16,0
C003336,32,68.56,2265.62,1,0,credit_card,month_to_month,1,0,0.279,-27,1
C003337,4,91.88,286.02,2,2,boleto,one_year,1,1,0.033,0,0
C003338,52,108.04,5669.31,2,0,credit_card,month_to_month,0,0,-0.031,22,0
C003339,53,171.92,8984.8,1,0,credit_card,month_to_month,1,1,0.032,30,0
C003340,33,128.76,4229.06,0,0,boleto,month_to_month,0,0,0.32,67,1
C003341,19,78.08,1575.49,1,0,pix,one_year,0,0,0.229,20,0
C003342,6,84.52,490.71,3,3,credit_card,two_year,0,0,-0.015,24,1
C003343,38,158.12,6012.91,3,2,pix,two_year,1,1,0.135,12,0
C003344,33,149.43,4969.38,1,0,boleto,month_to_month,0,0,0.271,52,1
C003345,46,110.99,5019.5,0,0,credit_card,one_year,1,0,0.113,-20,0
C003346,37,94.51,3500.53,3,0,boleto,month_to_month,0,0,0.072,5,1
C003347,8,149.37,1198.19,1,3,credit_card,month_to_month,0,0,-0.326,20,1
C003348,8,75.23,694.98,2,0,boleto,month_to_month,0,0,0.274,-12,1
C003349,47,123.72,5753.1,1,0,boleto,one_year,0,0,-0.135,69,0
C003350,10,189.54,1876.35,2,0,credit_card,two_year,0,0,-0.287,31,1
C003351,57,117.19,6633.27,1,1,credit_card,month_to_month,1,0,-0.275,-23,1
C003352,7,82.85,528.26,0,0,credit_card,month_to_month,0,0,-0.104,34,0
C003353,44,124.36,5528.34,2,0,credit_card,month_to_month,0,0,0.137,66,1
C003354,59,93.55,5520.76,0,1,pix,month_to_month,0,0,0.259,-5,0
C003355,27,61.21,1624.78,5,0,pix,month_to_month,0,1,0.111,68,1
C003356,4,134.54,512.25,0,1,pix,month_to_month,0,0,0.362,29,1
